id,kraj,powiat,gmina,miasto,ulica,numer,kod_pocztowy,hash
457,Polska,lubliniecki,Koszęcin,Koszęcin,Śląska,16a,00-000,92a823974f01034052912035c02784a6d239545d
787,Polska,lubliniecki,Koszęcin,Koszęcin,Damrota,7,00-000,bdc1be9eac905ae115abdcafe5a07d0d754fe39a
1448,Polska,lubliniecki,Koszęcin,Sadów,"Powstańców Śląskich",50,00-000,5961f8864af934888035201b5c39eab623c995fb
2220,Polska,zawierciański,Żarnowiec,Żarnowiec,Miechowska,6b,42-439,b951a0ff3c77b1ee71ae1a724bb7cce32d22ae67
2538,Polska,częstochowski,Poczesna,"Nowa Wieś",Częstochowska,62,42-262,eddc5aea8cf58c37f9a404bb7229b63fb53f907a
2650,Polska,częstochowski,Poczesna,Słowik,Równoległa,64,42-263,3f4d772fb5940c5328cd6486b37592448de36819
2775,Polska,częstochowski,Poczesna,Nierada,Gajowa,21,42-262,f93f020a617096d3a76028b04aad362af74eeaa5
2956,Polska,częstochowski,Poczesna,Wrzosowa,,3a,42-263,9429d09758e642fa0cb80834be512f2ed7860373
3327,Polska,częstochowski,Poczesna,Korwinów,Okólna,16A,42-263,c90b55a9068c30ad9d7aeb01b5e16da8161acb3f
3387,Polska,częstochowski,Poczesna,Nierada,Targowa,44,42-262,bf9ee6d051af1d3486d39293e528c9027001fc8a
5176,Polska,cieszyński,Skoczów,Skoczów,"Jana Żebroka",17,43-430,e608695be474f055fdaeec9f0d642dcb8f64e146
6796,Polska,żywiecki,Rajcza,Rajcza,Wspólna,6,34-370,16e0791de77f18c65cc631bd38bc2fda425898ca
6953,Polska,żywiecki,Rajcza,Zwardoń,,143,34-373,03490ab1d2673ac1c33c8551cfab38348c8df577
7171,Polska,żywiecki,Rajcza,Sól,,231A,34-370,6e793a241c7e17e0c76e321c42baa0b40779db17
8334,Polska,cieszyński,Skoczów,"Ochaby Wielkie",Prucheńska,16,43-430,538676530b43f2267087da72166edddd6989dde5
8660,Polska,cieszyński,Skoczów,"Ochaby Małe","Świętego Marcina",7,43-430,0aa8caab174f759925724cd64d3aba0d1a6b28d6
8773,Polska,cieszyński,Skoczów,Skoczów,Krzywa,18a,43-430,be09af4ee167046ab66ffca0d43f72376f38ec2d
8792,Polska,cieszyński,Skoczów,"Ochaby Małe",Dębowiecka,18,43-430,5678dc9880303df16d5e70d66b22a32c4032b337
9439,Polska,myszkowski,Żarki,Żarki,Niegowska,26,42-310,d5e5f82d61bb4436ba245d4f03821ba4b5359a02
9741,Polska,wodzisławski,Godów,Gołkowice,"1 Maja",224,44-341,b4295a65e25380d2e1b82e844cd729d999df8d4f
10020,Polska,rybnicki,Świerklany,Świerklany,Rybacka,9,44-266,b44252da53fdbc4ce904880fcda2501f8a527e66
10079,Polska,rybnicki,Świerklany,Świerklany,Tulipanowa,16,44-266,3d6a3da7c377bad75b8fcc4280c08ba6229ca624
10503,Polska,pszczyński,Goczałkowice-Zdrój,Goczałkowice-Zdrój,Robotnicza,3a,43-230,15fdea38a5edaeea2603d773bc063c33febacb5f
11271,Polska,pszczyński,Goczałkowice-Zdrój,Goczałkowice-Zdrój,Zimowa,7,43-230,a77f1125b7347b223ec00f5f3d5808f9b7f7d3d8
11464,Polska,pszczyński,Goczałkowice-Zdrój,Goczałkowice-Zdrój,"Powstańców Śląskich",28,43-230,5127a98190db50fd46bf1faa08e2188a0c96f200
13391,Polska,wodzisławski,Rydułtowy,RYDUŁTOWY,LELEWELA,4,44-280,36a156842ed8fa70cad347bd660cecf2146ef32e
13684,Polska,wodzisławski,Rydułtowy,RYDUŁTOWY,PRZERWY-TETMAJERA,102,44-280,23572c6838f09402dcafd1dbc85cb757ffad26cd
14085,Polska,będziński,Siewierz,Siewierz,Źródlana,11,42-470,971678b7c2d6e48027e203b3bd8a83dd28ea5069
14129,Polska,będziński,Siewierz,Siewierz,Kamienna,7,42-470,e4d8093d04e081cda7a676d1b7b0330f3a1578f8
15813,Polska,cieszyński,Strumień,Bąków,Zielona,41,43-246,9317886d109c01d58a92c0bc155a2086a9f17e7f
15863,Polska,cieszyński,Strumień,Zabłocie,Miodowa,16,43-246,f97d54305f897ec34d13a73c341435c933fe93fc
15948,Polska,cieszyński,Strumień,Strumień,Rynek,24,43-246,f53e8800b7222c33c15a0d7722fc7f1fdf57fe4f
16188,Polska,cieszyński,Hażlach,Pogwizdów,Kolejowa,45,43-418,57a850d7ed098523fcb58ce6d00a4c968e1444fa
17109,Polska,cieszyński,Hażlach,"Kończyce Wielkie",Cieszyńska,11,43-416,c59b8c6f91ca8a73bfbd0444a071c120258cc53c
17161,Polska,cieszyński,Hażlach,"Kończyce Wielkie",Stroma,4,43-416,82622445f6fa191eebfef8808b38c9153acb5a46
18739,Polska,cieszyński,Strumień,Drogomyśl,Konwaliowa,29,43-424,7506533b1317ccd1280e766f8b257809b3d3355b
18999,Polska,cieszyński,Strumień,Zbytków,Olchowa,4,43-246,f94bbb07da20192048525127cd6530cd76f135ed
19141,Polska,cieszyński,Strumień,Pruchna,Dobra,22,43-523,3341067417a7582843a0e9abbaec19b9e551f084
20022,Polska,będziński,Mierzęcice,Mierzęcice,Kolejowa,58,42-460,0aaab726f80e81d6f281ad305a8543e6e955e8f4
21836,Polska,będziński,Psary,"Brzękowice Dolne",,18,00-000,36a6da9b698b0d6acace1bcd602ce4473b336589
22196,Polska,będziński,Psary,Psary,Graniczna,46,00-000,4b2db5fe3576eadb523c3cbeca88a55a44dd19d1
22283,Polska,będziński,Psary,Strzyżowice,Szosowa,48,00-000,bc9c345a1784a1f96ea5023512f5e8c63a11944b
22618,Polska,będziński,Psary,Sarnów,Wiejska,60,00-000,8ffcc6c17dd136e7d00b1fa649a0fc0b97a73675
23153,Polska,będziński,Psary,Sarnów,Poprzeczna,18,00-000,67e58e42e0430b8de03ccea67618c4a41f1f6cce
23167,Polska,będziński,Psary,Malinowice,Szkolna,4,00-000,17414065f4ec092f344c4080055dc0a82fc36343
23898,Polska,będziński,Psary,"Goląsza Dolna",,23a,00-000,6f9c4adca6ea7d81c5b2920a144963033016a5e1
24261,Polska,cieszyński,Strumień,Bąków,Zielona,44,43-246,044bc8c63916d9f0961714a4c3261a29daa93903
24460,Polska,cieszyński,Ustroń,Ustroń,Miła,8,43-450,c77dc20ce3530972c28daa7655c8e52efb9b5edd
25080,Polska,cieszyński,Strumień,Bąków,Sadowa,15,43-246,0582a536d074b49e2fed5c1f3b07c37ec535cd7c
25192,Polska,cieszyński,Strumień,Zbytków,Górnicza,38,43-246,23879b54e267c7857dcac27cad390d727fae6507
27592,Polska,rybnicki,Czerwionka-Leszczyny,Czerwionka-Leszczyny,Pierchały,21,44-238,4c4ef7d077b66571a364e5ac73ba1be4df246ff0
27641,Polska,raciborski,Krzyżanowice,Tworków,Parkowa,14,47-451,298191f026749b0313f8a8bcd9982d47c2736c0e
28156,Polska,cieszyński,Skoczów,Skoczów,Bielska,32,43-430,39d16ecd8f5cb02a37f0a9d9189ff25f4a3670a4
28175,Polska,cieszyński,Skoczów,Skoczów,Zawiśle,43,43-430,f70b771d7b13a974e1c2a77f91978659b9008629
28259,Polska,rybnicki,Czerwionka-Leszczyny,Bełk,Poprzeczna,5,44-230,d57f18718fe90599f4199e7619328e7b2d0b7f84
28350,Polska,cieszyński,Skoczów,Wilamowice,Iskrzyczyńska,25,43-430,94b4ac9d7c62d30fbcbeb628b24a399cf06a456c
30176,Polska,raciborski,Krzyżanowice,Rudyszwałd,Rakowiec,17,47-460,1cab391103a91a8c5e42e2aac49674c44af1f107
30212,Polska,raciborski,Krzyżanowice,Krzyżanowice,Mickiewicza,6,47-450,075a1a0e86b08168e10343b90a0d01788fc87912
30245,Polska,raciborski,Krzyżanowice,"Nowa Wioska",Główna,6,47-450,6557116328942f249b8549862153f50538b8140a
30784,Polska,cieszyński,Skoczów,Wilamowice,Cieszyńska,45,43-430,9bc862e5a501ed69c0a0c0da989e1117ac08d765
31495,Polska,cieszyński,Skoczów,Międzyświeć,Malinowa,11,43-430,b8c54ccae7e17379b794d904cf41c4d7e0622bd2
32197,Polska,cieszyński,Skoczów,Kowale,Kowali,16,43-430,9204727c0d53e5eb687ebfc00fd2732dbed9a1ef
32802,Polska,zawierciański,Pilica,Wierbka,Zielona,13,42-436,dab7a8aa8867f7f42f490ec6b22fca4146bc5a43
32954,Polska,zawierciański,Pilica,Wierbka,Nadrzeczna,6,42-436,908e4009678bc7ff17821df0da8c754d153a1e89
34164,Polska,rybnicki,Świerklany,Świerklany,Bratkowa,6,44-266,48190c63ece2faf4dbb96d4f9493f11a49df4009
34599,Polska,zawierciański,Ogrodzieniec,Ogrodzieniec,Sienkiewicza,19,42-440,f6d47fab219ebb3697cf4f48c34be0507e8384f3
34717,Polska,zawierciański,Ogrodzieniec,Giebło,Księża,3,42-440,60c2003ec9694e544ffc74e6d60f542c9755e2a1
35195,Polska,zawierciański,Ogrodzieniec,Ryczów,Grochowiecka,8,42-440,48dea2aea4d91015d3b0c1880f170fe9f3102c41
35512,Polska,zawierciański,Pilica,Smoleń,,56,42-436,98289e7467d19cb8d472d8b8bd285cde37e2a8fc
35778,Polska,rybnicki,Świerklany,Świerklany,"3 Maja",81,44-266,b453e2d7577b0a8ec65f9c0ae90a403310a29d47
35831,Polska,zawierciański,Pilica,Kidów,Zakościelna,9,42-436,6f82f14f11fdff2d01ff6ed3d1c2fc1c981f843b
37138,Polska,cieszyński,Ustroń,Ustroń,Leśna,30,43-450,7ec70649279eac84120c7fb7d7d09043af60bc6f
38047,Polska,będziński,Bobrowniki,Bobrowniki,Gminna,3,42-583,aa7cc3e202b2c8fc75e9b3d427cf1ffd9c466408
38545,Polska,cieszyński,Chybie,Mnich,"Powstańców Śląskich",3a,43-520,69437ffc655a06e9ff037a3b5616dd85c108b9a1
39333,Polska,lubliniecki,Woźniki,Drogobycza,Gliwicka,19,00-000,5533da7987a405f06fc484931febdf6e80d1d5a1
39357,Polska,cieszyński,Ustroń,Ustroń,Szpitalna,50,43-450,ead22fb873baf5541814d70392915c90379bc8df
40080,Polska,lubliniecki,Woźniki,"Huta Karola",,7a,00-000,a69d6835ef763c03483d8d1a47b3dad031473c57
40772,Polska,rybnicki,Świerklany,Jankowice,Nowa,53,44-264,d509fcd1c739c630ccecf29d600604ee087777bb
41365,Polska,żywiecki,Rajcza,Sól,,89A,34-370,1f87622f9d0d687c5f594117cffe5c0b76d22b79
41673,Polska,żywiecki,Rajcza,"Rycerka Dolna",,167,34-370,9923e8a199f82a644d75a35a0eb26ec34a5db983
41709,Polska,żywiecki,Rajcza,Sól,,184,34-370,89500a807f837e97eec67a0e3a5b17fd3b8ddd56
41759,Polska,żywiecki,Rajcza,Rajcza,,77a,34-370,94ddcef6e8ea3312fbc0feecb50b02e34227d2db
43196,Polska,rybnicki,Czerwionka-Leszczyny,Książenice,"Księdza Pojdy",129,44-213,8f2e8041a939cd3f3f0a275f53701ec87522b5db
43870,Polska,lubliniecki,Woźniki,Woźniki,Piaskowa,16,00-000,7056830824f6609d0efbaaf26234fef0c11a813b
44050,Polska,lubliniecki,Woźniki,Psary,Główna,12,00-000,51d39a6acf8c043d9245001539a39ee80b832c17
44581,Polska,żywiecki,Żywiec,Żywiec,Kocurowska,170,34-300,78f1ec9cc412083a688fed40fefaf1db59a9316e
44775,Polska,lubliniecki,Woźniki,"Kamieńskie Młyny",Tysiąclecia,6,00-000,f6590ed2929f64628a3fde18db7ce3a260ee6483
45013,Polska,lubliniecki,Woźniki,Woźniki,"Karola Miarki",68,00-000,2a23d2d89cd2626f5a23a57c491d999b8ab451e3
45650,Polska,gliwicki,Knurów,Knurów,Powstańców,16,44-193,76d8eca05713f82e805a52039a259beca3cefbf9
47516,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,"13 Zakrętów",23,43-344,5187059da22d2281e13db35561311d431e49c74e
47719,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Wapienna,19,43-300,d85328d7d1cf07e61a492616b12838c1057336fb
48938,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,"płk. Stanisława Dąbka",10,43-300,fbffde0d446a3e4eb82006998a659bbaf2b41432
49406,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Pienińska,98B,43-346,053bc13d24279d6265a2f957488766c78f5242c6
50291,Polska,rybnicki,Czerwionka-Leszczyny,Szczejkowice,Gliwicka,45,44-246,bc8037fd5e93cc971b8217054484d8b1f34b1e11
50394,Polska,rybnicki,Czerwionka-Leszczyny,Czerwionka-Leszczyny,Borowa,32,44-230,28f6bc70e1717756c8a87570b42febca90658797
50612,Polska,raciborski,"Kuźnia Raciborska",Turze,Raciborska,44,47-420,e97e6749145fcc6a92998817293fbd086f8515d1
50619,Polska,rybnicki,Czerwionka-Leszczyny,Czerwionka-Leszczyny,Norwida,2A,44-230,b78b3c96be56d9c79c81d3525ab81aba7e0e798d
50729,Polska,rybnicki,Czerwionka-Leszczyny,Stanowice,Zielona,24,44-230,9992671cde74e03841d74d85f6b806bbfb5a46d0
51934,Polska,rybnicki,Czerwionka-Leszczyny,Bełk,Palowicka,67,44-230,afbee803aa657fbcfb25c9f71e259e9f4178671e
52332,Polska,raciborski,Nędza,Nędza,Konarskiego,12,47-440,6e45af4a2955b26b0c08c0a5f9c8684fce64aaa3
52779,Polska,częstochowski,Starcza,Klepaczka,Zachodnia,14,42-261,625cf5056dcc4d36b7238843489f8283271673f5
52932,Polska,raciborski,Nędza,Łęg,Polna,15,47-440,7cb758b758f0ada60b263e5879349f41831076d8
53097,Polska,raciborski,"Kuźnia Raciborska",Rudy,Szybki,2A,47-430,577d5792f4759ad3d1ca868552b5738bba76e4ca
53281,Polska,rybnicki,Czerwionka-Leszczyny,Czerwionka-Leszczyny,"Szyb Zachodni",36A,44-230,82e7f31fcc51622b0112ea6672d919491e20f56b
53300,Polska,raciborski,Nędza,"Górki Śląskie","Ofiar Oświęcimskich",63,47-440,fbcd3585408da9bdf50ed18b90193a98a734f20f
54386,Polska,cieszyński,Chybie,Zaborze,Czereśniowa,94,43-520,cf320f253d78fa8134b7968a48e45032fece13a2
55550,Polska,raciborski,Nędza,Nędza,Mickiewicza,23,47-440,f71488b6b13603a684d134e76a08cf8f15b70b0c
56233,Polska,raciborski,"Kuźnia Raciborska",Turze,Stawowa,6,47-420,ed36a3ad24195bd1fd906c8ece6593e6e3cb452e
56661,Polska,rybnicki,Gaszowice,Czernica,Powstańców,45B,44-282,996c8c6c6adc295cee9a47425b86c351871351e7
56841,Polska,rybnicki,Czerwionka-Leszczyny,Czerwionka-Leszczyny,Odległa,13,44-238,ce98e08cdd769a8ce5239188fa586b853777baa5
58099,Polska,rybnicki,Gaszowice,Szczerbice,Krótka,19A,44-293,bc2602804734ee24ec93fb8b06bda14db60cef7d
59411,Polska,tarnogórski,"Tarnowskie Góry","Tarnowskie Góry",Świerkowa,17,42-609,6bcdc4863c3d8d4faa683f88545260ac9a3cbde5
59478,Polska,tarnogórski,"Tarnowskie Góry","Tarnowskie Góry",Skowronków,47,00-000,eceac8cd451dcb47755e0e92e1f6372f143ffdb8
59487,Polska,tarnogórski,"Tarnowskie Góry","Tarnowskie Góry",Rzeczna,5a,00-000,4c1e6720bef9422d87db5e498d678b420d95c754
59546,Polska,raciborski,Nędza,Łęg,"Wita Stwosza",36,47-440,99196e5ed05ec70047de980251acf809d1bd3c6f
59947,Polska,tarnogórski,Tworóg,Boruszowice,Składowa,12,42-690,39cd9e55829bf089e44e5242517833cf876dad5d
60027,Polska,tarnogórski,Tworóg,Wojska,"Kolonia Ameryka",17,42-690,f744279599af684e71b99b01e17f143f2b57d59f
60036,Polska,tarnogórski,Tworóg,"Nowa Wieś Tworoska",Wrzosowa,16,42-690,46d1be925816867a8d15133d202a135d4d8d27be
60613,Polska,tarnogórski,Tworóg,Koty,Lubliniecka,6,42-690,5fd55953e64189f78925d7f2dba971dadec24c34
61585,Polska,tarnogórski,"Tarnowskie Góry","Tarnowskie Góry",Grabowa,62,00-000,5d8e839d3fa3a2983f1424f5393072784225b23a
61798,Polska,tarnogórski,Tworóg,Koty,Studzienna,1,42-690,b9c99c0a3c3dcbac7b32e828f57e3dfae2c74846
63519,Polska,częstochowski,Starcza,Starcza,Szkolna,247,42-261,786a46c2c426f877640f8a99e278762b4b3be894
64028,Polska,bieruńsko-lędziński,"Chełm Śląski",Kopciowice,Chełmska,130,00-000,72ccd5ca2ce81ab92d07400b8d32a6803392fa76
64209,Polska,żywiecki,Żywiec,Żywiec,Habsburgów,6,34-300,41c4d0b8ee7dcc39a744bde98d2fba3144fef759
64860,Polska,bieruńsko-lędziński,"Chełm Śląski","Chełm Śląski",Śląska,55,00-000,e9b993916139272a8439b7fa64ab6008ba8555bd
64922,Polska,bieruńsko-lędziński,"Chełm Śląski","Chełm Śląski",Stacyjna,14A,00-000,5a8888b5aaba0f2ff012c50a02f76767757060f5
65151,Polska,wodzisławski,Godów,Gołkowice,Piotrowicka,7,44-341,38997967a8d58dc4b5a01a677e4862d1f75d8010
65580,Polska,wodzisławski,Godów,Skrzyszów,"Powstańców Śląskich",101,44-348,6793e90b0c6c0e3ea3b91c450ed48e12c83ec832
66014,Polska,żywiecki,Żywiec,Żywiec,"Królowej Jadwigi",83,34-300,048fec092dfa251e21824a8f092e5f05d1ae5003
66383,Polska,wodzisławski,Godów,Skrzyszów,"1 Maja",5,44-348,58ffb33d82229e6c5532d748b746a526fe058468
66419,Polska,wodzisławski,Godów,Gołkowice,"1 Maja",280,44-341,d8ba6cee9a20b76df34b0f3182595f548a025526
66584,Polska,wodzisławski,Godów,Skrzyszów,"1 Maja",198,44-348,4d21205c311bfc5cf4f60a03d5dd549f1078c8de
66907,Polska,wodzisławski,Godów,Godów,Raszczykowiec,27,44-340,c476e0ad1b50ea73edef02ce6ca64e38b10cf554
67163,Polska,wodzisławski,Godów,Skrzyszów,Polna,30,44-348,e9dc83356befbff0686f8d3479ad4be9773b4df9
69375,Polska,raciborski,"Kuźnia Raciborska",Jankowice,Wiejska,20A,47-430,06c017c589faaa8053b13a00e67a2b8fbdceefd0
69737,Polska,częstochowski,Poczesna,"Brzeziny Nowe",Spokojna,18,42-263,ac6c2ddf2bfdbda298c69fe52f57332974905fc9
70071,Polska,częstochowski,Poczesna,"Huta Stara B",Klubowa,3,42-263,fa6be517b7d2893acef94d5576b935bc15567b08
70293,Polska,tarnogórski,"Tarnowskie Góry","Tarnowskie Góry",Grunwaldzka,19,00-000,c4a649db801474096dc70a9b6c6a9656760a1f56
71492,Polska,tarnogórski,"Tarnowskie Góry","Tarnowskie Góry",Grzybowa,85,00-000,8e2717409036a080514745b87e7b6ae4dbeb68bf
71845,Polska,żywiecki,Żywiec,Żywiec,Niwy,4,34-300,02915f44dba4c05f9eec52ac75afead6d31abbee
72327,Polska,zawierciański,Ogrodzieniec,Ogrodzieniec,Wrzosowa,15,42-440,d787d9397cdc5e9a703ae76fb8290ae2d0d3e7bc
73981,Polska,żywiecki,Żywiec,Żywiec,"Nad Jeziorem",2a,34-300,115dca0cd984ddab03558d6defca1f75b9a463d9
74068,Polska,żywiecki,Żywiec,Żywiec,"os. 700-lecia",27,34-300,a4ea7a4bd4af119c48834f3c68101ba40f258cba
74576,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Komorowicka,47,43-346,5624f4e7caac5dd917d1576e5aecc334a0c63621
76551,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Czeladnicza,84a,43-346,2701b92e0d5577c91bfc4c948944f39f25d00d56
77006,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Pawia,6,43-300,53a18051263fabc73b44edbbc40c976104a29649
77134,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Biwakowa,17,43-382,918f03fb199c9eae2ff5e4cba05eaf11904adf88
78786,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,"ks. Stanisława Brzóski",183,43-318,01455449c9c3e0ec3f21df9ca206a34108a0ded9
80348,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Komorowicka,31,43-346,67d0f5df0393f5c9df18cd8fdf00e13704c42de7
80372,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Deszczowa,13,43-344,74b930222ee0c6e33d8c6111078f77fd87911aee
80794,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Janowicka,121,43-344,d88376a1f42ce6849403d275eb28826c283fd9d8
80918,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,"Kamieniec Podolski",2,43-300,7e09c15584d97f95d489d9f114e8f39c395db340
80925,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Karpacka,14a,43-316,1d5a214cd965333baadf1e7be8f5b2951fbc78d4
81271,Polska,gliwicki,Knurów,Knurów,Powstańców,8,44-193,c0c2f7861d71cc3000ca0a45a42e680f6dfbd776
81390,Polska,pszczyński,Pszczyna,Piasek,"Ignacego Paderewskiego",26,43-211,4a8794b68844fee10f64c8237464cbf8276ab913
81400,Polska,gliwicki,Knurów,Knurów,Astrów,19,44-190,f2e9d31efeb8298b643d88a9496f6743e470597e
82363,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Bukowa,62,43-303,96a6a02a8364e8947c5999b56268eefddb5ef0e3
83407,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Cieszyńska,5,43-382,58360d64da13f5ce8499cf7321d5fda77af000e0
83481,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Grzybowa,10,43-309,78a4abc9c2fba47a3477306b5e53dd223904bfec
83515,Polska,gliwicki,Knurów,Knurów,"1 Maja",30,44-190,a9dbdbd8754d454d2f3096742a9aac17f6ac81fd
83614,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Wodna,132,43-300,1176f3b8902b0d4ad3b17f9dccb0a96735f60e2d
84989,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Kryształowa,38A,43-344,71e4cdefd497018c66129715a0b9b80729d9d3a3
85710,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Wróblowicka,117,43-300,e9e6be7a252df58a1350c9c67c33c1785a7b5199
85785,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Narcyzów,15,43-300,c1d9a877d412a93bbd8eadc10122772d942a6a38
86489,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Prosta,14,43-310,13c9aa5a81ac91beb3ae8e42197ce2689479006d
86705,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Zielna,4,43-303,2933564a30761a8c7e8cb00dce861b784984d14d
87394,Polska,pszczyński,Pszczyna,Ćwiklice,Wolności,48a,43-229,b01fa26502c4148a9a3dcc9f234fc444bba6c475
87907,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Sowia,44,43-318,6e7461018af9be8e5a785b1953cb806bfe668bf6
88701,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Kolonia,53,43-344,407324bd35a70228f569887062a64346720109aa
89155,Polska,pszczyński,Pszczyna,Pszczyna,Rubinowa,17,43-200,eacb3868a3dc5cdc4353beb2393febe2c9f46b97
89861,Polska,pszczyński,Pszczyna,"Wisła Wielka",Hodowców,74,43-243,6b8f4171f26c5a9a7c0f6992836a273850bacc8f
89901,Polska,pszczyński,Pszczyna,Studzionka,Stawowa,17a,43-245,6457315a3e8883a86eed3ccd2f86ecb8d01f09b1
89931,Polska,pszczyński,Pszczyna,Piasek,"Adama Mickiewicza",3,43-211,5f73e71402706c3147f53da8cecfaadc34eb011c
89933,Polska,pszczyński,Pszczyna,Ćwiklice,"11 Listopada",67,43-229,02898d8b4bcae2638d81dd507effc35d91bea1eb
90068,Polska,raciborski,Nędza,Babice,Rudzka,19b,47-440,183c1388d762047c5046a8e9baf368e74d2802f7
90612,Polska,tarnogórski,"Tarnowskie Góry","Tarnowskie Góry",Stara,12a,00-000,2eec9d82aa9b52ee57c101b823926b7f1607d148
91325,Polska,bieruńsko-lędziński,Bojszowy,"Bojszowy Nowe","Ruchu Oporu",100,43-220,7262c5fe7c33a061cb9b8741e5a0bedf6519e910
91870,Polska,cieszyński,Chybie,Zarzecze,Podgroble,38,43-520,be9fe6297813ab9404878360987e6eea47da6f69
91874,Polska,cieszyński,Chybie,Mnich,"Aleja Topolowa",73a,43-520,12eb7edb1b3800d867c32f705cc556d7a2898758
92202,Polska,cieszyński,Chybie,Chybie,Bielska,90,43-520,87a405624bd926202b9f44b7d235845372fb4faa
92654,Polska,wodzisławski,Lubomia,Lubomia,Tartakowa,75b,44-360,e1b6df8a444eb609f8a5fd18e4e5d43b9ed94872
92917,Polska,wodzisławski,Godów,Skrzyszów,Mszańska,24,44-348,3cc2a65993b5bde2b952921217aaebc04ec2e1a1
94329,Polska,raciborski,"Kuźnia Raciborska","Kuźnia Raciborska",Lipowa,1,47-420,54f28ba68dea3beab705bc2f268c4b608d0925d7
94627,Polska,"Piekary Śląskie","Piekary Śląskie","Piekary Śląskie","Poli Gojawiczyńskiej",8,41-949,ec3320b6f6ac7f2bf431ff60d5869217823b2a7e
94916,Polska,raciborski,Rudnik,Modzurów,"ks. Augustyna Strzybnego",13A,47-415,b2fe3745ad1a19a4d00243e024de45d321fe58fb
96284,Polska,raciborski,"Kuźnia Raciborska",Ruda,Główna,6,47-420,c792e1b92dfba6056576be8dd1aefe72f1e20bfc
96936,Polska,"Piekary Śląskie","Piekary Śląskie","Piekary Śląskie","Marii Curie-Skłodowskiej",39,41-949,94aa887d2af2f52d1c7838efa5068af8fe3bf021
98064,Polska,raciborski,Krzanowice,Krzanowice,Młyńska,59,47-470,b32d77fb454776a783d2833ca43c7061fc48370a
98726,Polska,raciborski,"Kuźnia Raciborska",Rudy,Rogera,19,47-430,3eac51697a3ab8cca4018b05df9f9e1bd887c6d4
99064,Polska,raciborski,Rudnik,Gamów,Modzurowska,3,47-411,ce916ad3d5695c0ae24ba9fdcf00b5acf34ab594
99716,Polska,raciborski,"Kuźnia Raciborska",Rudy,Szybki,3,47-430,d197a330b10281acda0a86af0d9963a1419b9635
103051,Polska,"Piekary Śląskie","Piekary Śląskie","Piekary Śląskie","Papieża Jana Pawła II",66,41-943,98c51e5bda4d1de19c8daadad11848ad3584bc94
103240,Polska,"Piekary Śląskie","Piekary Śląskie","Piekary Śląskie",Spółdzielcza,4,41-940,bdd9e5d3c4c6e5f7c4fa88a0dd3e081515c820a1
104250,Polska,"Piekary Śląskie","Piekary Śląskie","Piekary Śląskie",Jagiellońska,95,41-948,d4375688b18eb6cc9381291ff7337e47fa37aece
104781,Polska,"Piekary Śląskie","Piekary Śląskie","Piekary Śląskie","Konstantego Damrota",22,41-940,a7aa15ec0c123dd0d5ab18507082e9c92ec93a45
105087,Polska,"Piekary Śląskie","Piekary Śląskie","Piekary Śląskie","Juliusza Ligonia",7,41-945,dd6c285e9c0895145d19b0e6098218d5dea1b89c
105280,Polska,"Piekary Śląskie","Piekary Śląskie","Piekary Śląskie","Armii Krajowej",10,41-943,c869b944d81f4ef29cdbbee0e8ed7b454aea8062
106074,Polska,"Piekary Śląskie","Piekary Śląskie","Piekary Śląskie","Marii Curie-Skłodowskiej",56,41-949,0abad65c87d76be9911231a889b4516f05482e9f
107380,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,"NMP Królowej Polski",24,43-300,a014f4bfa9e44fe3124cf6f2b8155e676319eee2
107551,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Listopadowa,91,43-300,07ea1988e68e4f0b136f3234d6f4e783d7d728cb
