id,kraj,powiat,gmina,miasto,ulica,numer,kod_pocztowy,hash
689113,Polska,Częstochowa,Częstochowa,Częstochowa,Sieradzka,9c,42202,22fa20e37d007a7d02c8c209ff2f958291be9ad0
689234,Polska,Częstochowa,Częstochowa,Częstochowa,Krótka,46/48,42202,9b8ec5689a77b333b6168e454991211be8e8b477
689354,Polska,Częstochowa,Częstochowa,Częstochowa,Sosnowiecka,43,42202,98282d720200e70ebbd6789a783fc4911e856287
689537,Polska,Częstochowa,Częstochowa,Częstochowa,"Obrońców Poczty Gdańskiej",3a,42218,c16da5af77643f82e8120190989edc8616aec05d
689779,Polska,Częstochowa,Częstochowa,Częstochowa,Limbowa,15,42208,f2a5c07f1c0c9b53b905a2a851f9860e7ff9dda9
689801,Polska,Częstochowa,Częstochowa,Częstochowa,Kwiatowa,100,42202,e6a552d1c12ef41bc9ccd7144d86d3580033fb58
689857,Polska,Częstochowa,Częstochowa,Częstochowa,Skrzetuskiego,116,42202,9044bd4fc48b0d693a035300cb263f8f54e3c7ff
689871,Polska,Częstochowa,Częstochowa,Częstochowa,Wilgowa,14,42271,972d0d0968caa5aff29276b9e02dd9056d4dab63
689892,Polska,Częstochowa,Częstochowa,Częstochowa,"ks. Stanisława Grochowskiego",2,42215,e384c7f5e197dc39d3fa920552723a0c0cd56593
689971,Polska,Częstochowa,Częstochowa,Częstochowa,Dobrzyńska,157,42202,f072c03925dfba0a9c4711e7dc0908569a567402
690019,Polska,Częstochowa,Częstochowa,Częstochowa,"Kazimiery Iłłakowiczówny",1,42207,dabc2d8f669d5c467d75fbeca1034d027694534c
690126,Polska,Częstochowa,Częstochowa,Częstochowa,Główna,130,42280,20e4c8acdcaedeccb18ae003659f97fa134a1abf
690145,Polska,Częstochowa,Częstochowa,Częstochowa,Brzezińska,79a,42208,eef243474579deedaf4d37a1bad1fd982710c8aa
690147,Polska,Częstochowa,Częstochowa,Częstochowa,Ikara,293A,42221,37b06262f1e799bc14021223e6bce69bbbe49867
690174,Polska,Częstochowa,Częstochowa,Częstochowa,Spadochroniarzy,51A,42202,57a8c3d7a4b5e6588dc197db1c575ce16997eef4
690684,Polska,Częstochowa,Częstochowa,Częstochowa,"Ludwika Solskiego",18,42209,a45c95cc4bdc0c1bc09214da87b4337c5f44bd5a
690757,Polska,Częstochowa,Częstochowa,Częstochowa,Kopalniana,12f,42271,6ef74d4a14c64a8fe3b4e02397463c7839dad0ab
690891,Polska,Częstochowa,Częstochowa,Częstochowa,Komornicka,15,42202,8a2c497666d2e3055f0167bb61a2be930b412ca9
690967,Polska,Częstochowa,Częstochowa,Częstochowa,"Kazimierza Przerwy-Tetmajera",46,42207,bffdab171354dd7a40d62498c9e34d2db13ff1f2
691005,Polska,Częstochowa,Częstochowa,Częstochowa,"hetm. Stefana Czarnieckiego",13,42218,ca63a3b6f590abae0681062e7d12025668dff5f2
691062,Polska,Częstochowa,Częstochowa,Częstochowa,Zbawiciela,12,42280,75c4fb416b7dfae97282bb56dd9003c2da52f12d
691240,Polska,Częstochowa,Częstochowa,Częstochowa,Żarecka,129,42208,0634ca170848f5bef917676ec7865e96fcaa956b
691344,Polska,Częstochowa,Częstochowa,Częstochowa,Wręczycka,258,42202,076a4e5a18cbd3627b1bad57c96d0d028e120573
691360,Polska,Częstochowa,Częstochowa,Częstochowa,Zakopiańska,33,42221,94b9a2f4d5770602d6706852e06590cfbeec4a99
691385,Polska,Częstochowa,Częstochowa,Częstochowa,Marysia,74,42202,7e8707cd0cc5323ce9508d470d70143802f28bd9
691478,Polska,Częstochowa,Częstochowa,Częstochowa,Piotrkowska,21c,42202,a774b03c640f97daa51028aeab2f389ebcb1863e
691795,Polska,Częstochowa,Częstochowa,Częstochowa,"św. Kaspra del Bufalo",5b,42221,7494572fa52901132b12fe9cf34e9812093edba1
691824,Polska,Częstochowa,Częstochowa,Częstochowa,"Andrzeja Struga",28,42208,16837629b0b622d780e7a1f53eab6f87052f96ab
691841,Polska,Częstochowa,Częstochowa,Częstochowa,Kopalniana,12k,42271,65fbac7c1c966029a18e6c0d1f4fde82c272ba3e
691868,Polska,Częstochowa,Częstochowa,Częstochowa,"Stefana Batorego",33,42202,0cb45425d89c3ba42340d72db9526e5ad281045b
691881,Polska,Częstochowa,Częstochowa,Częstochowa,Kolorowa,95,42280,179c0c71173c0fc4b72e7cf0a9af4e413c1b3504
691887,Polska,Częstochowa,Częstochowa,Częstochowa,Złota,163,42202,23e01505acaf6886456681511d3a9452edf325d4
692014,Polska,Rybnik,Rybnik,Rybnik,Graniczna,22C,44217,fb934f73dd1b350134b29e344660ee0e6554cc45
692058,Polska,wodzisławski,Gorzyce,Gorzyce,Akacjowa,12,44350,37228de2d79d9e653140010f5c50be994103449f
692248,Polska,żywiecki,"Węgierska Górka",Żabnica,Bednarska,6,34350,22ac4bb9b8ee8e4b7b7ccf8e32da155a5854806a
692260,Polska,żywiecki,Ślemień,Las,Agrestowa,2A,34323,72e89ee7888305ba0c483006b1a0ac542bdc5eaf
692305,Polska,będziński,Czeladź,Czeladź,Malinowa,4,41250,389f7374a769447bd436c4b5e211f265a34452a9
692458,Polska,Katowice,Katowice,Katowice,Sielawy,9O,40748,6e24730838ebba004b3a3f8ef27c8887b5dfff64
692474,Polska,bieruńsko-lędziński,Bieruń,BIERUŃ,"JACKA SOPLICY",1B,43155,12fe3be20e245e83c204d2692e9374593a44c98f
692593,Polska,zawierciański,Łazy,Łazy,"Michała Poleskiego",19A,42450,0e8af98dced7efb1acd358b8c6c0852ae22d045f
692721,Polska,lubliniecki,Koszęcin,Wierzbie,Wesoła,22,42700,29218ef68c199c67a1bd06555a6d916004f65661
692910,Polska,tarnogórski,"Tarnowskie Góry","Tarnowskie Góry",Nowa,3B,42600,f855aba3d671e8302b512d56c789ce239effcc53
693129,Polska,myszkowski,Koziegłowy,Koziegłowy,Woźnicka,82,42350,a571d1d7c5b320580cdeb476cbe4a91ed49ff2d1
693221,Polska,myszkowski,Koziegłowy,Rzeniszów,Zielona,29,42350,6d8627bdff1419098fd9857c8dc01d56815b2c1f
693487,Polska,kłobucki,Kłobuck,Kłobuck,Wesoła,3,42100,7231d8a99f4612d1f951c45abbb0fbd08b4478e1
693502,Polska,kłobucki,Kłobuck,Biała,Jasnogórska,203,42125,f1c5748e6f6587b4821dc1a931533f764021a3b5
693631,Polska,bielski,Czechowice-Dziedzice,Zabrzeg,Gilów,5,43516,195517b2f884308791054566ca50c9642f923901
693701,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Chabrowa,2a,43500,99689de0e0eb2248cdb378a97ad275202fb47487
693985,Polska,kłobucki,Kłobuck,Biała,Parkowa,3,42125,a12196766d869e32b5b65f80574712a06aa99fd7
694064,Polska,kłobucki,Kłobuck,Biała,Studzienna,164,42125,e16464079ad58d698450a0fa02cfb61626d1b97a
694071,Polska,kłobucki,Kłobuck,Libidza,"Antoniego Pokrzyńskiego",76,42125,68342f67ac4ea32d35bf8f3fd3ef04a1031f5e9c
694123,Polska,kłobucki,Kłobuck,Kłobuck,"Jurija Gagarina",1,42100,64c57f6886fe8ce9252a5ca86a6a957eaaffef83
694195,Polska,kłobucki,Kłobuck,Łobodno,"Henryka Sienkiewicza",6,42125,b8b25c8f414d5c4145b2ed53fdc2267d4e60cf6e
694229,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Zawiła,14A,43500,9c16edc1b8516dde2df61590e8af0bfc0ecc3189
694264,Polska,bielski,Czechowice-Dziedzice,Ligota,Miliardowicka,30,43518,6ba8bcebd4b8536aeb1875fd1bc2aeaacae91bb1
694330,Polska,bielski,Czechowice-Dziedzice,Bronów,Rudzicka,4,43502,f439a7ab8cf0c958b6fce1552062ad0e16e48abd
694403,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Zamkowa,44,43500,f075aceb11de498b02ffea53668fa8289fb2acac
694541,Polska,kłobucki,Kłobuck,Kłobuck,"gen. Józefa Bema",10,42100,3a9c8814792e7a0303032a7a119789b6d5915831
694640,Polska,kłobucki,Kłobuck,Biała,Nadrzeczna,147,42125,8bb02aefb20b6db9f1ceb7f2a047c4044e028808
694656,Polska,kłobucki,Kłobuck,Borowianka,Tartakowa,10,42125,781e9c7d1a19629f93004ba57eddf59945570e00
694700,Polska,kłobucki,Kłobuck,Kamyk,Szkolna,28,42125,22cec537104ef5f24cd9dcdf486f93c952baae33
694778,Polska,kłobucki,Kłobuck,Biała,Królewska,10A,42125,31c90c65e53f566f8c182fd4227bbdfdedb1b490
694890,Polska,bielski,Czechowice-Dziedzice,Ligota,"Pod Lasem",24,43518,ca846a8825aaf310b3a2b6540117527c910a7b9e
694945,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Mazańcowicka,173b,43500,4e21c711ebb6b32ebcc37de7ae8a81434f6dd3c2
694968,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,"Leopolda Staffa",2A,43500,d56618cef59a62a4f1b1f12df8fec5e9ae11f3c9
694994,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,"Józefa Wybickiego",1,43500,b2ea1e809ab2cec263a84d14d7535e94ed0477b3
695021,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Kręta,34,43500,208cf03323b866515df1349c00f73621696ce04e
695237,Polska,kłobucki,Kłobuck,Kłobuck,"Janusza Korczaka",24,42100,33e0703f36fa9c488b14fc9e8714806871c9b808
695370,Polska,kłobucki,Kłobuck,Kamyk,"Władysława Reymonta",115,42125,10543dd6c0d069fc6398105c4900180e254bdbe9
695376,Polska,kłobucki,Kłobuck,Kamyk,"Władysława Reymonta",83,42125,202c9b1702a9d606c1d910cfc3463caa435143bd
695406,Polska,kłobucki,Kłobuck,Libidza,Biała,42,42125,a1396fe2a6ba85a26edab3fbef079bf702da7dc3
695560,Polska,bielski,Czechowice-Dziedzice,Bronów,Graniczna,4,43502,ec50e57c103c280124fe8312c8b9180ef2960832
695561,Polska,bielski,Czechowice-Dziedzice,Bronów,Graniczna,6.,43502,f085544c2de11956dc808f752534156d251b14a7
695711,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Lipowa,10,43500,f9bb6ff520f8648ad3f6d03a9ef2c81759a40073
695754,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Stawowa,56A,43500,6fa6188c279d36188cbdf082faba37bbdf7bf2ef
695873,Polska,kłobucki,Kłobuck,Kłobuck,Jasna,80,42100,e565a6f960506f225d6e9271af91a32b48b8ca2f
695897,Polska,kłobucki,Kłobuck,Kłobuck,"Janusza Korczaka",8,42100,ea0fddc7201a478081a4d6656cdcdb385923be97
695976,Polska,kłobucki,Kłobuck,Kłobuck,Wrzosowa,2A,42100,7a74107da9d473d22adf6ee78ebc0d8013686a5a
696005,Polska,kłobucki,Kłobuck,Biała,Sadowa,96,42125,3df3a543e5a06469d317fa194360b584dbe16eda
696213,Polska,bielski,Czechowice-Dziedzice,Zabrzeg,Zimowa,6,43516,a6c6858dacca44206a416abc7324d0fe3747f403
696216,Polska,bielski,Czechowice-Dziedzice,Zabrzeg,Stadionowa,44,43516,e0825529b198b879250dbd33baed0ccb2a135150
696345,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Pawia,8,43500,23ceaa6a1fbe3315b9a1e223bd050e63f3eac66a
696359,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Pasieki,20,43500,e73a6b171b61ab0106beb89ca3437dbf191deec5
696375,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,"Mikołaja Kopernika",32,43500,74155aaa35b73c2957f97c9acb2657edac3d06bd
696504,Polska,kłobucki,Kłobuck,Kłobuck,"Jana Kochanowskiego",49,42100,a19dd0bfb27541161b9e4ec21c85ab1109dafd09
696516,Polska,kłobucki,Kłobuck,Kłobuck,"gen. Józefa Hallera",6,42100,3032c3f7f6ba00bc55deba0cd1cd2d9edeb5b1d4
696566,Polska,kłobucki,Kłobuck,Kłobuck,"Władysława Niemczyka",4,42100,f7ca16a373a8fb3935817f8532a8f8e4d979411c
696664,Polska,kłobucki,Kłobuck,Kamyk,"Władysława Reymonta",172,42125,d865ed3e0f7ae82fa77c363a33b8aa538884c615
696765,Polska,kłobucki,Kłobuck,Kamyk,"Bronisława Malinowskiego",24,42125,e549ab5de0326345d4342a641da208649b9298c0
696808,Polska,kłobucki,Kłobuck,Łobodno,Sportowa,23,42125,06067e8ce7bfe8467f9421e54dc5cd3d76e9c505
697064,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,"Bartosza Głowackiego",27,43500,de899571599007117e871a03c30e8058a3a4fa22
697129,Polska,kłobucki,Kłobuck,Kłobuck,Jasna,20,42100,7608b593b0666a44d4c1c281afe661231fe82b0c
697166,Polska,kłobucki,Kłobuck,Kłobuck,Podleśna,18,42100,23f03e295cd49373abdaf7ade4cf618f0515e6b6
697639,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,"Andrzeja Krzanowskiego",5,43500,61ef472d214017f7aa91b09ed05373f5d5eeb326
697732,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Lipowska,32A,43500,0b69b9acd5e2dc1e2b0be6dc6ca1645ea9f82230
697779,Polska,kłobucki,Kłobuck,Kłobuck,Górnicza,2B,42100,c46cad78effe144c594af283eff1762dada91ef7
697793,Polska,kłobucki,Kłobuck,Kłobuck,Jesionowa,18A,42100,5bf8dba9e73bd66fb077ecb96f0a2bc55a72257b
697814,Polska,kłobucki,Kłobuck,Kłobuck,"gen. Władysława Andersa",46,42100,2b1920e261dd611110bde2a70184c55ca01c303f
697866,Polska,kłobucki,Kłobuck,Kłobuck,"Tadeusza Kościuszki",64,42100,6529c0578712781dcaf66d055b6e4a393dada69f
698027,Polska,kłobucki,Kłobuck,Kłobuck,"Jana Długosza",43,42100,a483a2c31ca0df9bef124da9fa8f6cd01ab8e9a3
698038,Polska,kłobucki,Kłobuck,Kłobuck,Ogrodowa,3,42100,9a6c6d982adac4058e5fa761317650e0e10618ea
698098,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Grabowicka,20F,43500,55e7480bca8790fd02e5159cf6afa14a3d64f4ab
698314,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Ligocka,6,43500,a0540a7f597961076565fbbbf94e63eeab0276c5
698388,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,"Juliusza Słowackiego",19,43500,6db9a2412f0aaeda0ef1a573ce1b1ea04dc4b373
698456,Polska,kłobucki,Kłobuck,Kłobuck,"11 Listopada",22,42100,0e984498ac1ef5cea7e272a3099234be78346042
698469,Polska,kłobucki,Kłobuck,Kłobuck,Graniczna,44,42100,4cb621b2ef0e12434bbc74afa6299452cd7dc0d6
698560,Polska,kłobucki,Kłobuck,Kłobuck,"Tadeusza Kościuszki",86,42100,b063f2b801fd0a32f59b1b5179c4728b3554b3ea
698652,Polska,kłobucki,Kłobuck,Lgota,Północna,9,42100,699a04fbe75d560cd07f98111c1e69a439803b5b
698773,Polska,bielski,Czechowice-Dziedzice,Ligota,Wapienicka,20,43518,ad7188b5fce36850d3d5d4ac351ff217657f0532
698863,Polska,bielski,Czechowice-Dziedzice,Bronów,Graniczna,14,43502,0f36c42cae10c0773aba493fc3b997a58d5c8ac1
698989,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Bajeczna,3,43500,f00c25a79b07b5f4beead80681c2ffdd18fbef41
699052,Polska,bielski,Czechowice-Dziedzice,Bronów,Siedlacka,5,43502,475b1fd56e41291ca907a9b57454eecb2bea09b8
699153,Polska,kłobucki,Kłobuck,Kłobuck,"11 Listopada",45,42100,5254adbccf426f06c69efb8626919e2c29ba89f4
699309,Polska,kłobucki,Kłobuck,Borowianka,Olszowiec,17,42125,23c222a5298ac8d22e8704a4374432b90641dc91
699341,Polska,kłobucki,Kłobuck,Biała,Strażacka,69,42125,77df8bf0355508792782021dcbe96ebd951937c7
699410,Polska,kłobucki,Kłobuck,Kłobuck,"Janusza Korczaka",33,42100,c7875b051d35f9497571b01da7af93695c19d3b5
699564,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Stawowa,31A,43500,bc3a54155a98e68c259cd807add4cd515e5a8d8b
699565,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Partyzantów,35,43500,09170c635a11e30e82824188760ecd2af8aeb599
699572,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Legionów,195A,43500,88e2408c5a93f9ee5a38a41e8708931500f1059e
699682,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,"Napierskiego Kostki",28,43500,d591d250e7e9152e0063818265eea360d497ee5b
699793,Polska,bielski,Czechowice-Dziedzice,Ligota,"Powstańców Śląskich",53,43518,f285fa3b70bef9b1da7d03bb2487457fc99622da
699944,Polska,kłobucki,Kłobuck,Kłobuck,Wieluńska,30,42100,65df7f9cf55f7d768be2417b2217de2e3d45737c
700013,Polska,kłobucki,Kłobuck,Borowianka,Tartakowa,2,42125,f4c609030eae81d2f534e87f91fe0113b2c053da
700397,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Junacka,5a,43500,06e7dd74e01e7b22b5c5aca0e129ed5252811a1c
700764,Polska,kłobucki,Kłobuck,Łobodno,"Bolesława Prusa",22,42125,7e3a66162a734cf53c7692b3f6a5c6f203523793
700968,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Mazańcowicka,175D,43500,012c7453a3b79796c731c32b1bd873642d20d0a1
701074,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Podlarysz,10A,43500,f60a5e15f0c12c90e6cc6d49c5e37fcc970cdf02
701109,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Świerkowicka,27,43500,b50411cc8b9e0f2a53112d4b26372612410bfdf1
701213,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Zawiła,16B,43500,855327427cad98268a3caa8210548481e74516f4
701309,Polska,kłobucki,Kłobuck,Kłobuck,Łąkowa,2,42100,56dccdb9b816e6384be5a9356565c33a25a8fee8
701361,Polska,kłobucki,Kłobuck,Kłobuck,Pogodna,33,42100,b35810c5dc8d9eb79aefc274787aec5f010628b7
702064,Polska,kłobucki,Kłobuck,Kłobuck,"Wincentego Witosa",50,42100,1bf8bf2af53a1feda78fd50327da2ac68a905eeb
702128,Polska,kłobucki,Kłobuck,Gruszewnia,Kłobucka,23A,42125,f28edee5a7832efb290d050d2ef2a058c0458721
702211,Polska,kłobucki,Kłobuck,Łobodno,Strażacka,115,42125,129a298523178de5ca355570175ea5a44ec2dbbb
702258,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Partyzantów,4A,43500,e4a30d2a7173d2e58286cd06a295a21d6a254ceb
702457,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,"Zygmunta Krasińskiego",23,43500,f8cb795154ce20337eddd9224e29271cf4557158
702482,Polska,bielski,Czechowice-Dziedzice,Zabrzeg,Objazdowa,38,43516,8b5b5a2cf2aa3873aa5141d98f04a563a61c2142
702536,Polska,bielski,Czechowice-Dziedzice,Ligota,Ligocka,102,43518,99db25d75f7bdc88a5b0881e953b39848df3d99f
702654,Polska,kłobucki,Kłobuck,Kłobuck,Cicha,34,42100,01131b820cbe1d9ead127708259f5598e3ab6f63
702675,Polska,kłobucki,Kłobuck,Kłobuck,"Adama Mickiewicza",53,42100,5e9fc521e34763ecefc13a526cd7aeeaa8dd0991
702709,Polska,kłobucki,Kłobuck,Kłobuck,Długa,33,42100,0d0fdb94cfb2c95a82b8660583581858f748ab06
702736,Polska,kłobucki,Kłobuck,Kłobuck,Ogrodowa,43,42100,b4aecf253fe2fe68f994707e0aa20583dd1c26fa
702876,Polska,kłobucki,Kłobuck,Łobodno,Brzeźnicka,17,42125,9723bb50acbe646d03f8eee6712f7f590e36b137
703228,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Wiejska,13B,43500,2de411f400a555c1956a3df204c500a6c8904ac5
703292,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,"Norberta Barlickiego",49,43500,fe1c040c355c5b0c44237fc8cc58ae2b3de7db4b
703364,Polska,kłobucki,Kłobuck,Kłobuck,Kasztanowa,88,42100,6e72819cc3ef244025f4f82ed0126ff76b860b32
703376,Polska,kłobucki,Kłobuck,Kłobuck,"Jana Długosza",62,42100,90d6fa9cddf24ccac29a0ca1c46cb97ad716c4c9
703600,Polska,kłobucki,Kłobuck,Kłobuck,"Henryka Sienkiewicza",20A,42100,763c224c83f08cd3859fe4764bf3f59674155446
703789,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Grabowicka,32D,43500,8076442f4288ab2a302e75f3a7c086b233dbb27e
704035,Polska,kłobucki,Kłobuck,Kłobuck,"Hetmana Żółkiewskiego",41,42100,9dbc9b7a4c471685bd3b8b83c8a83c4976dd1497
704156,Polska,cieszyński,Cieszyn,Cieszyn,Puńcowska,132,43400,43ca9eb6ae8ca05b10c052eaa28d7688b964d223
704271,Polska,rybnicki,Gaszowice,Piece,Czernicka,13B,44293,f0883b618f5325d82b66cbcd09e21109d9ebc4c8
704336,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Ciernista,11A,43500,f1143598a67f85a2d1bdacb92fc5f9f00607d7f7
704337,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Zaplecze,4,43500,44817118f2a8bf661b686825884216529a44ea59
704340,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Szuwary,13,43500,1ab0989d8781aede4da334dc028153dcb10d96c7
704366,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,"Mieczysława Karłowicza",5,43500,dcaa00145ca08498d01e8f148f36eb538931c43a
704389,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Mazańcowicka,3A,43500,1972fa5fb5b9bfa3f6b0506d7f7d62594978d159
704405,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,"Ks. Stanisława Staszica",32,43500,226bb1f406d12dfaf424c3becd938e4b7de73056
704677,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Towarowa,2B,43500,bd8257bc20a4b2f51a507b5e331e64a2e76ab570
704784,Polska,bielski,Czechowice-Dziedzice,Ligota,Zawodzie,15,43518,68b837f22030945fed28da298e2ced7128bd0a85
704905,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Malinowa,11,43500,0d71fbefb2b96f5e36a2df7dec93b00b33ed82fe
705034,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Zajęcza,9A,43500,5855638a97f1e59a1bec058768441aa921591552
705155,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,"Ks. Stanisława Staszica",10,43500,9f16470f11e4d649409742be0f540809e5e4f2f8
705180,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,"Św. Barbary",9,43500,0fc818fee3ffa0cd46895bbd85ba51d875120e9b
705259,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Mazańcowicka,163,43500,d6cd52127c0d61ab8107c8730999604146b0068b
705270,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Łagodna,41,43500,72868c53073a6131db6bf49781055aaaaf45f79b
705317,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Pogodna,12,43500,795aac27806977cfa64dca6399d5b5e387d3a196
705343,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Dzięciołów,22A,43500,f6a056f423faa0976cbd5f08382fc4cb279012bc
705382,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Stawowa,5,43500,e7e4e4fb5b0a62a4729b7e8d932578801ea0089c
705423,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Równa,4,43500,c7c8c3069955cda5d016b3d1cf9633f164a9c2eb
705546,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Mazańcowicka,91,43500,feb114c0ad478347d0031cf18ef467c2d5679c70
705661,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Legionów,20,43500,17545c3d98beb773f8401ee8b6ad2dc4b1ba8cc2
705767,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Wąska,28,43500,7000217712e13d5b547e79542bdab718348bbeb5
705800,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,"Adama Mickiewicza",43,43500,9f3d37553a95505b1689d5180c739231ae9afbc3
705976,Polska,bielski,Czechowice-Dziedzice,Zabrzeg,"Ludwika Waryńskiego",47,43516,69c52b464acb6e18588d76c12129693a32bebc3d
706008,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Łagodna,35,43500,5c2f2d725f09875d2950db12b36318adf85ab530
706042,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Chabrowa,4,43500,4adbb116b13671b99f397cb0b063955279107209
706095,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Stawowa,27,43500,7fb7c751bd39df67e829c0fd69fbef638b46fc62
706105,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Mazańcowicka,158,43500,1c624e9ebec9e662cee239b5b60fc8c1960de39a
706115,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Wąska,43,43500,3af825d6d66812616764622c4ae85f1a433ffbfc
706373,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Polna,7,43500,224addf7b659a9526f9cb3706ac84fdef838818c
706389,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Jaskółcza,10A,43500,81f01ef08dafd922f33ba937f66938b02ca640e3
706606,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Junacka,9,43500,78485863aa0e8379786bc3d14f3c23efd8f0b9ec
706652,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,"Ignacego Łukasiewicza",57,43500,49eb84e80af58c110cdc467e1be2f0f4975c33e1
706677,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Zacisze,11,43500,44975c6394f285d35bc7023806eceb812cf0edff
706695,Polska,bielski,Czechowice-Dziedzice,Zabrzeg,Południowa,12,43516,2a443979c3d8d0282764e13fc897b4642326adbb
706852,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Wierzbowa,52,43500,a981827ecc636cc35fa4927ea918950a696a4e38
706866,Polska,bielski,Czechowice-Dziedzice,Ligota,Wspólna,29,43518,3831e511ed4789e8af6472c91b45a7cc0b19c067
706990,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,"Hugona Kołłątaja",10,43500,5624107c293598cdfeb7f96275374750708a0c1e
706998,Polska,bielski,Czechowice-Dziedzice,Czechowice-Dziedzice,Legionów,163,43500,6045d42e2b972e22d5125af52b95668a759f9117
707175,Polska,bielski,Wilamowice,Dankowice,Zaolziańska,39,43331,d5570db320d9a9252b9cc20ce02c5cbe0f681cc3
707297,Polska,bielski,Wilamowice,Dankowice,Oświęcimska,72,43331,a18f01a75ed9c5f28f32dab2e8dc8c91cceac3a3
707376,Polska,bielski,Wilamowice,Pisarzowice,"Kęcki Las",2G,43332,4237d1d97ef324bfbe3f06ab4b1ee4bd2ae13a3a
707417,Polska,bielski,Wilamowice,Pisarzowice,Graniczna,22A,43332,721d4e13a59630ee92b9850cc7c870eb57bcbe59
707428,Polska,mikołowski,Mikołów,Mikołów,"Józefa Elsnera",53e,43190,9b37db431754803f9321d94980a924562df7db9b
